time,temp,humidity,wind,rain,lat,lon,place
2017-12-28,12.825000000000001,67.41666666666667,15.323958333333332,1.6,28.6,77.2,Delhi
2017-12-29,13.654166666666667,69.03125,12.517708333333333,0.0,28.6,77.2,Delhi
2017-12-30,14.561458333333334,72.47916666666667,11.548958333333333,4.3,28.6,77.2,Delhi
2017-12-31,12.828125,67.20833333333333,14.403125000000001,1.5,28.6,77.2,Delhi
2018-01-01,12.393749999999999,66.52083333333333,11.140625,0.0,28.6,77.2,Delhi
2018-01-02,13.28125,68.63541666666667,12.013541666666667,0.8,28.6,77.2,Delhi
2018-01-03,13.15625,68.0,12.50625,0.8,28.6,77.2,Delhi
2018-01-04,13.518749999999999,70.8125,16.105208333333334,24.2,28.6,77.2,Delhi
2018-01-05,12.30625,69.8125,13.761458333333332,0.1,28.6,77.2,Delhi
2018-01-06,12.265625,72.35416666666667,13.291666666666666,0.7,28.6,77.2,Delhi
2018-01-07,13.292708333333332,70.72916666666667,12.930208333333333,4.1,28.6,77.2,Delhi
2018-01-08,15.082291666666668,73.05208333333333,11.85,1.7000000000000002,28.6,77.2,Delhi
2018-01-09,16.042708333333334,78.6875,11.271875,11.2,28.6,77.2,Delhi
2018-01-10,13.747916666666667,76.86458333333333,12.904166666666667,48.5,28.6,77.2,Delhi
2018-01-11,15.733333333333334,77.78125,11.408333333333333,0.9,28.6,77.2,Delhi
2018-01-12,18.119791666666668,77.32291666666667,15.585416666666667,30.1,28.6,77.2,Delhi
2018-01-13,15.933333333333332,69.40625,15.294791666666667,9.4,28.6,77.2,Delhi
2018-01-14,11.731250000000001,60.229166666666664,17.416666666666668,5.2,28.6,77.2,Delhi
2018-01-15,12.955208333333333,62.635416666666664,16.482291666666665,0.30000000000000004,28.6,77.2,Delhi
2018-01-16,14.637500000000001,65.86458333333333,14.971874999999999,0.2,28.6,77.2,Delhi
2018-01-17,14.904166666666667,71.4375,12.953125,6.2,28.6,77.2,Delhi
2018-01-18,14.426041666666668,66.08333333333333,10.35,0.0,28.6,77.2,Delhi
2018-01-19,15.734375,68.3125,10.134375,0.0,28.6,77.2,Delhi
2018-01-20,16.990624999999998,64.125,12.746875000000001,0.0,28.6,77.2,Delhi
2018-01-21,17.061458333333334,70.125,9.625,0.1,28.6,77.2,Delhi
2018-01-22,18.378125,75.53125,8.755208333333334,2.5,28.6,77.2,Delhi
2018-01-23,18.657291666666666,80.66666666666667,13.289583333333333,13.4,28.6,77.2,Delhi
2018-01-24,16.902083333333334,74.85416666666667,12.340625000000001,4.7,28.6,77.2,Delhi
2018-01-25,15.477083333333333,72.63541666666667,12.916666666666666,5.7,28.6,77.2,Delhi
2018-01-26,15.547916666666666,75.17708333333333,9.546875,1.3,28.6,77.2,Delhi
2018-01-27,17.527083333333334,78.13541666666667,13.215625000000001,4.3,28.6,77.2,Delhi
2018-01-28,18.485416666666666,80.51041666666667,12.222916666666668,5.3,28.6,77.2,Delhi
2018-01-29,17.611458333333335,75.39583333333333,13.227083333333333,0.8,28.6,77.2,Delhi
2018-01-30,17.042708333333334,73.07291666666667,15.917708333333332,3.0,28.6,77.2,Delhi
2018-01-31,15.069791666666667,65.88541666666667,19.40625,7.4,28.6,77.2,Delhi
2018-02-01,16.305208333333333,66.59375,14.340625000000001,3.4,28.6,77.2,Delhi
2018-02-02,14.944791666666667,66.61458333333333,14.137500000000001,8.4,28.6,77.2,Delhi
2018-02-03,13.863541666666668,59.666666666666664,14.403125000000001,8.1,28.6,77.2,Delhi
2018-02-04,15.134375,66.625,11.902083333333332,19.3,28.6,77.2,Delhi
2018-02-05,14.730208333333332,64.375,11.792708333333332,1.8,28.6,77.2,Delhi
2018-02-06,14.783333333333333,60.333333333333336,10.114583333333334,0.1,28.6,77.2,Delhi
2018-02-07,15.528125000000001,67.20833333333333,12.798958333333333,23.6,28.6,77.2,Delhi
2018-02-08,14.995833333333332,64.70833333333333,12.922916666666666,0.2,28.6,77.2,Delhi
2018-02-09,15.472916666666668,69.73958333333333,11.509375,1.0,28.6,77.2,Delhi
2018-02-10,18.277083333333334,74.94791666666667,10.251041666666667,16.0,28.6,77.2,Delhi
2018-02-11,19.288541666666667,75.46875,12.530208333333334,35.8,28.6,77.2,Delhi
2018-02-12,18.392708333333335,72.97916666666667,14.953125,4.7,28.6,77.2,Delhi
2018-02-13,15.892708333333333,69.16666666666667,10.192708333333334,3.6,28.6,77.2,Delhi
2018-02-14,18.392708333333335,66.46875,11.5,1.0,28.6,77.2,Delhi
2018-02-15,19.15625,73.91666666666667,13.053125,7.2,28.6,77.2,Delhi
2018-02-16,19.477083333333333,72.54166666666667,13.559375000000001,12.1,28.6,77.2,Delhi
2018-02-17,17.559375,69.51041666666667,13.083333333333334,10.6,28.6,77.2,Delhi
2018-02-18,17.920833333333334,72.77083333333333,12.409374999999999,3.2,28.6,77.2,Delhi
2018-02-19,18.288541666666667,75.13541666666667,11.284374999999999,10.9,28.6,77.2,Delhi
2018-02-20,19.964583333333334,74.59375,15.418750000000001,18.2,28.6,77.2,Delhi
2018-02-21,21.745833333333334,70.86458333333333,12.376041666666666,8.5,28.6,77.2,Delhi
2018-02-22,19.3625,72.05208333333333,11.755208333333334,7.8,28.6,77.2,Delhi
2018-02-23,18.691666666666666,77.6875,10.59375,14.3,28.6,77.2,Delhi
2018-02-24,20.443749999999998,77.875,10.329166666666667,13.4,28.6,77.2,Delhi
2018-02-25,19.082291666666666,80.5625,13.101041666666667,44.3,28.6,77.2,Delhi
2018-02-26,18.623958333333334,72.85416666666667,14.671875,20.4,28.6,77.2,Delhi
2018-02-27,18.359375,68.57291666666667,10.685416666666667,13.200000000000001,28.6,77.2,Delhi
2018-02-28,19.497916666666665,70.30208333333333,9.992708333333333,0.8,28.6,77.2,Delhi
2018-03-01,20.276041666666668,72.45833333333333,12.416666666666666,4.800000000000001,28.6,77.2,Delhi
2018-03-02,19.05,75.4375,17.916666666666668,49.2,28.6,77.2,Delhi
2018-03-03,19.516666666666666,69.97916666666667,16.986458333333335,0.0,28.6,77.2,Delhi
2018-03-04,19.087500000000002,68.85416666666667,17.10625,1.6,28.6,77.2,Delhi
2018-03-05,18.253125,68.42708333333333,15.798958333333333,8.0,28.6,77.2,Delhi
2018-03-06,18.229166666666668,67.75,15.632291666666667,2.0,28.6,77.2,Delhi
2018-03-07,18.302083333333332,70.85416666666667,16.181250000000002,39.0,28.6,77.2,Delhi
2018-03-08,18.678124999999998,65.16666666666667,11.658333333333333,2.6,28.6,77.2,Delhi
2018-03-09,17.751041666666666,66.625,13.570833333333333,15.6,28.6,77.2,Delhi
2018-03-10,17.895833333333332,60.208333333333336,13.427083333333334,0.4,28.6,77.2,Delhi
2018-03-11,18.045833333333334,63.041666666666664,10.514583333333333,0.0,28.6,77.2,Delhi
2018-03-12,18.570833333333333,68.15625,10.586458333333333,6.6000000000000005,28.6,77.2,Delhi
2018-03-13,19.162499999999998,68.85416666666667,14.607291666666667,25.2,28.6,77.2,Delhi
2018-03-14,19.319791666666667,64.28125,15.321875,3.6,28.6,77.2,Delhi
2018-03-15,19.691666666666666,62.208333333333336,15.571875,0.2,28.6,77.2,Delhi
2018-03-16,18.527083333333334,64.3125,15.706249999999999,1.9,28.6,77.2,Delhi
2018-03-17,18.952083333333334,60.291666666666664,13.936458333333334,0.0,28.6,77.2,Delhi
2018-03-18,19.811458333333334,54.770833333333336,13.728125,0.8,28.6,77.2,Delhi
2018-03-19,19.620833333333334,61.375,11.226041666666667,0.0,28.6,77.2,Delhi
2018-03-20,18.95625,62.083333333333336,13.893749999999999,7.4,28.6,77.2,Delhi
2018-03-21,18.495833333333334,69.70833333333333,19.902083333333334,47.6,28.6,77.2,Delhi
2018-03-22,18.354166666666668,67.14583333333333,15.208333333333334,6.7,28.6,77.2,Delhi
2018-03-23,18.533333333333335,65.59375,11.447916666666666,2.3,28.6,77.2,Delhi
2018-03-24,19.494791666666668,64.03125,11.992708333333333,0.6,28.6,77.2,Delhi
2018-03-25,20.508333333333333,60.177083333333336,13.299999999999999,1.8,28.6,77.2,Delhi
2018-03-26,19.698958333333334,57.416666666666664,12.776041666666666,2.8,28.6,77.2,Delhi
2018-03-27,18.570833333333333,61.729166666666664,9.344791666666667,0.5,28.6,77.2,Delhi
2018-03-28,20.756249999999998,69.47916666666667,9.989583333333334,9.3,28.6,77.2,Delhi
2018-03-29,21.376041666666666,71.1875,12.335416666666667,3.1,28.6,77.2,Delhi
2018-03-30,22.495833333333334,69.6875,14.570833333333333,6.6,28.6,77.2,Delhi
2018-03-31,20.563541666666666,63.458333333333336,13.9375,6.9,28.6,77.2,Delhi
2018-04-01,21.169791666666665,65.86458333333333,11.915625,11.4,28.6,77.2,Delhi
2018-04-02,20.222916666666666,68.67708333333333,9.331249999999999,19.9,28.6,77.2,Delhi
2018-04-03,20.514583333333334,70.58333333333333,10.642708333333333,8.2,28.6,77.2,Delhi
2018-04-04,22.219791666666666,67.5,12.420833333333334,12.9,28.6,77.2,Delhi
2018-04-05,20.508333333333333,61.28125,13.032291666666666,8.3,28.6,77.2,Delhi
2018-04-06,21.084374999999998,69.53125,10.417708333333334,5.0,28.6,77.2,Delhi
2018-04-07,19.998958333333334,65.41666666666667,13.652083333333332,22.8,28.6,77.2,Delhi
2018-04-08,18.962500000000002,60.947916666666664,13.165625,1.4000000000000001,28.6,77.2,Delhi
2018-04-09,19.337500000000002,59.666666666666664,12.014583333333334,3.5,28.6,77.2,Delhi
2018-04-10,20.361458333333335,63.90625,9.834375,5.0,28.6,77.2,Delhi
2018-04-11,20.260416666666668,68.71875,12.0375,2.5,28.6,77.2,Delhi
2018-04-12,22.254166666666666,64.36458333333333,11.961458333333333,0.9,28.6,77.2,Delhi
2018-04-13,25.16979166666667,52.208333333333336,14.229166666666666,0.2,28.6,77.2,Delhi
2018-04-14,25.006249999999998,53.40625,16.297916666666666,0.0,28.6,77.2,Delhi
2018-04-15,21.433333333333334,54.989583333333336,17.709374999999998,5.3,28.6,77.2,Delhi
2018-04-16,22.791666666666668,60.729166666666664,17.315625,42.1,28.6,77.2,Delhi
2018-04-17,20.597916666666666,61.15625,14.201041666666667,27.2,28.6,77.2,Delhi
2018-04-18,20.7,55.541666666666664,13.021875,0.0,28.6,77.2,Delhi
2018-04-19,21.213541666666668,63.677083333333336,11.069791666666667,9.799999999999999,28.6,77.2,Delhi
2018-04-20,21.160416666666666,60.010416666666664,15.626041666666666,2.4000000000000004,28.6,77.2,Delhi
2018-04-21,21.056250000000002,59.791666666666664,13.00625,3.5000000000000004,28.6,77.2,Delhi
2018-04-22,21.246875,56.1875,12.507291666666667,1.5999999999999999,28.6,77.2,Delhi
2018-04-23,21.309375,60.90625,10.848958333333334,0.9,28.6,77.2,Delhi
2018-04-24,22.1375,61.333333333333336,11.560416666666667,1.9,28.6,77.2,Delhi
2018-04-25,23.05,69.01041666666667,12.50625,19.7,28.6,77.2,Delhi
2018-04-26,23.941666666666666,61.552083333333336,13.934375000000001,4.3,28.6,77.2,Delhi
2018-04-27,22.258333333333336,68.17708333333333,13.59375,31.4,28.6,77.2,Delhi
2018-04-28,20.710416666666667,77.58333333333333,11.813541666666666,90.2,28.6,77.2,Delhi
2018-04-29,20.946875000000002,69.09375,12.255208333333334,5.9,28.6,77.2,Delhi
2018-04-30,20.339583333333334,69.01041666666667,13.826041666666667,34.6,28.6,77.2,Delhi
2018-05-01,22.020833333333332,67.52083333333333,12.220833333333333,38.0,28.6,77.2,Delhi
2018-05-02,23.523958333333336,66.82291666666667,13.309375000000001,8.0,28.6,77.2,Delhi
2018-05-03,24.414583333333336,68.5625,12.93125,2.9,28.6,77.2,Delhi
2018-05-04,24.729166666666668,66.4375,13.362499999999999,5.0,28.6,77.2,Delhi
2018-05-05,22.884375000000002,60.375,10.560416666666667,3.8000000000000003,28.6,77.2,Delhi
2018-05-06,22.403125,65.88541666666667,10.142708333333333,4.2,28.6,77.2,Delhi
2018-05-07,22.802083333333332,67.07291666666667,9.353125,3.6,28.6,77.2,Delhi
2018-05-08,21.568749999999998,69.65625,8.823958333333334,6.3999999999999995,28.6,77.2,Delhi
2018-05-09,21.947916666666668,70.47916666666667,8.5875,4.4,28.6,77.2,Delhi
2018-05-10,22.25,64.63541666666667,11.879166666666668,6.0,28.6,77.2,Delhi
2018-05-11,22.511458333333334,56.71875,13.153125000000001,13.0,28.6,77.2,Delhi
2018-05-12,22.063541666666666,66.39583333333333,14.2125,17.0,28.6,77.2,Delhi
2018-05-13,21.398958333333336,73.375,15.798958333333333,16.2,28.6,77.2,Delhi
2018-05-14,22.128125,72.4375,11.392708333333333,9.6,28.6,77.2,Delhi
2018-05-15,23.909375,72.09375,10.180208333333333,6.8,28.6,77.2,Delhi
2018-05-16,22.818749999999998,69.75,11.902083333333332,10.0,28.6,77.2,Delhi
2018-05-17,22.727083333333336,69.07291666666667,8.734375,22.4,28.6,77.2,Delhi
2018-05-18,22.597916666666666,60.770833333333336,10.813541666666666,5.7,28.6,77.2,Delhi
2018-05-19,21.903125,69.72916666666667,9.145833333333334,16.2,28.6,77.2,Delhi
2018-05-20,24.269791666666666,62.052083333333336,12.338541666666666,1.5,28.6,77.2,Delhi
2018-05-21,24.0125,56.052083333333336,12.242708333333333,6.2,28.6,77.2,Delhi
2018-05-22,23.483333333333334,61.145833333333336,10.304166666666667,12.3,28.6,77.2,Delhi
2018-05-23,24.302083333333332,63.385416666666664,8.814583333333333,4.6,28.6,77.2,Delhi
2018-05-24,24.072916666666668,62.541666666666664,11.086458333333333,15.7,28.6,77.2,Delhi
2018-05-25,25.265625,60.135416666666664,13.159374999999999,1.5,28.6,77.2,Delhi
2018-05-26,25.088541666666668,64.60416666666667,10.367708333333333,12.1,28.6,77.2,Delhi
2018-05-27,23.473958333333332,68.02083333333333,11.102083333333333,29.9,28.6,77.2,Delhi
2018-05-28,23.181250000000002,67.88541666666667,8.230208333333334,0.2,28.6,77.2,Delhi
2018-05-29,24.842708333333334,67.57291666666667,10.948958333333332,2.4,28.6,77.2,Delhi
2018-05-30,23.086458333333336,73.13541666666667,13.417708333333332,16.0,28.6,77.2,Delhi
2018-05-31,23.291666666666668,67.79166666666667,14.247916666666667,2.1,28.6,77.2,Delhi
2018-06-01,23.855208333333334,71.4375,14.646875,17.6,28.6,77.2,Delhi
2018-06-02,24.776041666666668,69.65625,15.567708333333334,14.9,28.6,77.2,Delhi
2018-06-03,22.940625,71.64583333333333,16.814583333333335,16.7,28.6,77.2,Delhi
2018-06-04,23.133333333333336,71.91666666666667,14.265625,12.0,28.6,77.2,Delhi
2018-06-05,23.883333333333336,68.97916666666667,14.303125,15.9,28.6,77.2,Delhi
2018-06-06,23.132291666666664,73.53125,10.159374999999999,17.8,28.6,77.2,Delhi
2018-06-07,23.176041666666666,71.54166666666667,11.126041666666666,3.6,28.6,77.2,Delhi
2018-06-08,23.876041666666666,73.01041666666667,11.501041666666666,6.0,28.6,77.2,Delhi
2018-06-09,23.351041666666664,77.13541666666667,10.601041666666665,19.7,28.6,77.2,Delhi
2018-06-10,23.046875,75.59375,12.366666666666667,11.5,28.6,77.2,Delhi
2018-06-11,23.037499999999998,72.0625,13.138541666666667,19.2,28.6,77.2,Delhi
2018-06-12,23.131249999999998,68.26041666666667,13.911458333333334,2.7,28.6,77.2,Delhi
2018-06-13,24.391666666666666,67.9375,14.55625,5.1,28.6,77.2,Delhi
2018-06-14,25.140625,58.739583333333336,16.459374999999998,1.0,28.6,77.2,Delhi
2018-06-15,24.17395833333333,58.5625,15.928125,5.2,28.6,77.2,Delhi
2018-06-16,24.12708333333333,59.302083333333336,13.609375,10.9,28.6,77.2,Delhi
2018-06-17,23.346875,64.0625,14.619791666666666,0.9,28.6,77.2,Delhi
2018-06-18,24.224999999999998,67.77083333333333,15.059375000000001,3.2,28.6,77.2,Delhi
2018-06-19,24.963541666666668,68.63541666666667,15.957291666666668,15.0,28.6,77.2,Delhi
2018-06-20,25.004166666666666,66.34375,12.008333333333333,5.7,28.6,77.2,Delhi
2018-06-21,24.72083333333333,70.77083333333333,7.633333333333333,13.799999999999999,28.6,77.2,Delhi
2018-06-22,24.202083333333334,69.79166666666667,9.538541666666667,1.3,28.6,77.2,Delhi
2018-06-23,23.660416666666666,67.6875,10.764583333333334,17.6,28.6,77.2,Delhi
2018-06-24,24.165625000000002,67.14583333333333,10.638541666666667,5.1,28.6,77.2,Delhi
2018-06-25,24.412499999999998,62.885416666666664,11.741666666666667,3.6,28.6,77.2,Delhi
2018-06-26,22.869791666666668,71.15625,10.344791666666667,9.0,28.6,77.2,Delhi
2018-06-27,21.992708333333336,83.16666666666667,10.529166666666667,52.2,28.6,77.2,Delhi
2018-06-28,23.159375,84.78125,11.520833333333334,56.800000000000004,28.6,77.2,Delhi
2018-06-29,22.868750000000002,76.72916666666667,10.989583333333334,12.0,28.6,77.2,Delhi
2018-06-30,23.381249999999998,73.28125,9.703125,8.3,28.6,77.2,Delhi
2018-07-01,24.270833333333332,75.15625,10.190624999999999,4.9,28.6,77.2,Delhi
2018-07-02,24.864583333333332,73.30208333333333,10.413541666666667,23.7,28.6,77.2,Delhi
2018-07-03,24.007291666666664,79.5,8.719791666666667,7.4,28.6,77.2,Delhi
2018-07-04,23.561458333333334,81.79166666666667,9.589583333333334,15.1,28.6,77.2,Delhi
2018-07-05,24.90416666666667,77.83333333333333,10.641666666666667,4.8,28.6,77.2,Delhi
2018-07-06,25.4375,69.25,14.728125,7.4,28.6,77.2,Delhi
2018-07-07,22.896874999999998,61.760416666666664,14.086458333333333,4.5,28.6,77.2,Delhi
2018-07-08,23.53333333333333,63.78125,11.995833333333332,0.4,28.6,77.2,Delhi
2018-07-09,23.889583333333334,67.96875,12.401041666666666,9.0,28.6,77.2,Delhi
2018-07-10,23.912499999999998,71.875,10.730208333333332,5.0,28.6,77.2,Delhi
2018-07-11,23.491666666666664,74.3125,11.121875000000001,11.5,28.6,77.2,Delhi
2018-07-12,22.469791666666666,75.95833333333333,9.495833333333334,30.900000000000002,28.6,77.2,Delhi
2018-07-13,22.526041666666668,71.57291666666667,12.603125,12.7,28.6,77.2,Delhi
2018-07-14,22.849999999999998,70.58333333333333,11.981250000000001,7.4,28.6,77.2,Delhi
2018-07-15,22.573958333333334,72.54166666666667,10.859375,14.7,28.6,77.2,Delhi
2018-07-16,22.65416666666667,76.52083333333333,10.58125,21.1,28.6,77.2,Delhi
2018-07-17,23.71875,73.70833333333333,12.571875,41.6,28.6,77.2,Delhi
2018-07-18,23.789583333333336,66.60416666666667,12.078125,18.1,28.6,77.2,Delhi
2018-07-19,22.848958333333332,69.375,9.972916666666666,16.0,28.6,77.2,Delhi
2018-07-20,23.228125000000002,68.98958333333333,13.609375,11.9,28.6,77.2,Delhi
2018-07-21,22.551041666666666,70.96875,13.238541666666668,31.1,28.6,77.2,Delhi
2018-07-22,22.178124999999998,80.1875,13.809375000000001,66.5,28.6,77.2,Delhi
2018-07-23,22.62708333333333,78.97916666666667,12.887500000000001,26.6,28.6,77.2,Delhi
2018-07-24,24.447916666666668,69.64583333333333,13.408333333333333,17.1,28.6,77.2,Delhi
2018-07-25,23.6375,75.61458333333333,12.964583333333332,39.0,28.6,77.2,Delhi
2018-07-26,22.839583333333334,80.6875,9.139583333333333,19.1,28.6,77.2,Delhi
2018-07-27,22.68958333333333,80.52083333333333,8.941666666666666,17.6,28.6,77.2,Delhi
2018-07-28,23.270833333333332,76.92708333333333,9.950000000000001,9.5,28.6,77.2,Delhi
2018-07-29,24.296875,71.71875,11.586458333333333,11.8,28.6,77.2,Delhi
2018-07-30,22.95104166666667,71.48958333333333,10.992708333333333,15.3,28.6,77.2,Delhi
2018-07-31,23.011458333333334,70.91666666666667,10.668750000000001,2.8,28.6,77.2,Delhi
2018-08-01,24.101041666666664,71.04166666666667,12.919791666666667,24.9,28.6,77.2,Delhi
2018-08-02,24.01770833333333,74.5,12.047916666666666,8.5,28.6,77.2,Delhi
2018-08-03,24.461458333333336,73.6875,13.363541666666668,6.4,28.6,77.2,Delhi
2018-08-04,24.371875,68.84375,13.394791666666668,41.8,28.6,77.2,Delhi
2018-08-05,23.671875,74.14583333333333,10.904166666666667,4.6000000000000005,28.6,77.2,Delhi
2018-08-06,23.359375,76.27083333333333,10.018749999999999,12.3,28.6,77.2,Delhi
2018-08-07,23.135416666666668,75.1875,13.395833333333334,33.8,28.6,77.2,Delhi
2018-08-08,23.286458333333332,75.34375,10.391666666666667,21.1,28.6,77.2,Delhi
2018-08-09,23.566666666666666,76.36458333333333,10.2875,7.4,28.6,77.2,Delhi
2018-08-10,23.754166666666666,75.13541666666667,9.754166666666666,9.3,28.6,77.2,Delhi
2018-08-11,24.648958333333336,70.79166666666667,13.660416666666668,21.0,28.6,77.2,Delhi
2018-08-12,22.7625,75.39583333333333,12.5,30.6,28.6,77.2,Delhi
2018-08-13,23.204166666666666,74.78125,12.528125000000001,18.900000000000002,28.6,77.2,Delhi
2018-08-14,23.715625,74.29166666666667,11.61875,11.8,28.6,77.2,Delhi
2018-08-15,24.652083333333334,68.8125,13.759375,10.6,28.6,77.2,Delhi
2018-08-16,24.72083333333333,68.40625,10.701041666666667,7.2,28.6,77.2,Delhi
2018-08-17,23.515625,74.55208333333333,11.017708333333333,8.3,28.6,77.2,Delhi
2018-08-18,23.714583333333334,73.91666666666667,13.463541666666666,16.2,28.6,77.2,Delhi
2018-08-19,22.088541666666668,76.3125,15.152083333333332,35.8,28.6,77.2,Delhi
2018-08-20,22.10625,75.09375,11.479166666666666,9.0,28.6,77.2,Delhi
2018-08-21,22.542708333333334,76.08333333333333,13.117708333333333,12.5,28.6,77.2,Delhi
2018-08-22,23.555208333333336,75.79166666666667,12.713541666666666,24.8,28.6,77.2,Delhi
2018-08-23,22.313541666666666,76.75,10.444791666666667,22.1,28.6,77.2,Delhi
2018-08-24,22.589583333333334,80.65625,9.182291666666666,23.0,28.6,77.2,Delhi
2018-08-25,22.8,80.28125,10.021875,10.6,28.6,77.2,Delhi
2018-08-26,22.426041666666666,83.55208333333333,9.088541666666666,15.6,28.6,77.2,Delhi
2018-08-27,22.93958333333333,81.98958333333333,11.579166666666666,33.4,28.6,77.2,Delhi
2018-08-28,23.367708333333336,75.05208333333333,10.548958333333333,15.6,28.6,77.2,Delhi
2018-08-29,23.227083333333336,75.55208333333333,10.731250000000001,6.6,28.6,77.2,Delhi
2018-08-30,23.496875,73.375,10.268749999999999,6.0,28.6,77.2,Delhi
2018-08-31,22.961458333333336,77.625,13.159374999999999,17.3,28.6,77.2,Delhi
2018-09-01,23.11145833333333,74.86458333333333,12.028125000000001,6.1,28.6,77.2,Delhi
2018-09-02,22.382291666666664,79.07291666666667,10.773958333333333,45.1,28.6,77.2,Delhi
2018-09-03,22.765625,85.5,9.644791666666666,40.400000000000006,28.6,77.2,Delhi
2018-09-04,23.839583333333334,79.375,8.43125,24.4,28.6,77.2,Delhi
2018-09-05,23.597916666666666,81.36458333333333,9.679166666666667,3.5,28.6,77.2,Delhi
2018-09-06,24.215625,80.55208333333333,10.671875,10.700000000000001,28.6,77.2,Delhi
2018-09-07,23.884375000000002,84.23958333333333,10.253124999999999,36.0,28.6,77.2,Delhi
2018-09-08,22.067708333333332,82.60416666666667,14.104166666666666,24.4,28.6,77.2,Delhi
2018-09-09,20.909375,78.52083333333333,13.571875,35.5,28.6,77.2,Delhi
2018-09-10,21.358333333333334,82.125,11.815624999999999,43.1,28.6,77.2,Delhi
2018-09-11,23.021874999999998,84.46875,10.129166666666666,13.6,28.6,77.2,Delhi
2018-09-12,24.73229166666667,76.88541666666667,10.638541666666667,12.9,28.6,77.2,Delhi
2018-09-13,23.415625000000002,81.52083333333333,11.878124999999999,54.6,28.6,77.2,Delhi
2018-09-14,22.91979166666667,81.21875,10.577083333333333,19.9,28.6,77.2,Delhi
2018-09-15,23.539583333333336,73.69791666666667,10.18125,37.4,28.6,77.2,Delhi
2018-09-16,22.152083333333334,71.83333333333333,10.5625,34.6,28.6,77.2,Delhi
2018-09-17,22.63854166666667,74.79166666666667,10.439583333333333,7.2,28.6,77.2,Delhi
2018-09-18,23.224999999999998,77.625,12.941666666666668,44.4,28.6,77.2,Delhi
2018-09-19,23.634375000000002,72.64583333333333,11.496875000000001,8.4,28.6,77.2,Delhi
2018-09-20,21.977083333333336,76.05208333333333,8.522916666666667,10.5,28.6,77.2,Delhi
2018-09-21,22.286458333333332,74.78125,12.55625,17.4,28.6,77.2,Delhi
2018-09-22,21.804166666666664,78.67708333333333,13.621875000000001,68.9,28.6,77.2,Delhi
2018-09-23,21.066666666666666,82.10416666666667,13.938541666666666,44.8,28.6,77.2,Delhi
2018-09-24,20.621875,80.40625,15.553125,18.400000000000002,28.6,77.2,Delhi
2018-09-25,21.381249999999998,82.08333333333333,12.930208333333333,41.1,28.6,77.2,Delhi
2018-09-26,22.233333333333334,84.15625,10.361458333333333,22.2,28.6,77.2,Delhi
2018-09-27,21.965625,76.80208333333333,10.299999999999999,4.3,28.6,77.2,Delhi
2018-09-28,22.863541666666666,75.60416666666667,9.586458333333333,41.300000000000004,28.6,77.2,Delhi
2018-09-29,22.278125,73.17708333333333,10.334375,14.2,28.6,77.2,Delhi
2018-09-30,21.097916666666666,75.23958333333333,9.797916666666667,16.8,28.6,77.2,Delhi
2018-10-01,22.193749999999998,79.16666666666667,9.157291666666667,10.6,28.6,77.2,Delhi
2018-10-02,22.702083333333334,79.98958333333333,9.536458333333334,32.0,28.6,77.2,Delhi
2018-10-03,23.442708333333332,74.58333333333333,8.646875,1.7000000000000002,28.6,77.2,Delhi
2018-10-04,22.583333333333332,82.91666666666667,10.314583333333333,30.5,28.6,77.2,Delhi
2018-10-05,21.565625,79.57291666666667,15.158333333333333,48.8,28.6,77.2,Delhi
2018-10-06,21.78333333333333,76.03125,13.384375,34.8,28.6,77.2,Delhi
2018-10-07,22.551041666666666,80.09375,12.228125,14.7,28.6,77.2,Delhi
2018-10-08,22.4375,81.17708333333333,10.919791666666667,9.6,28.6,77.2,Delhi
2018-10-09,23.096875,82.32291666666667,9.15625,4.7,28.6,77.2,Delhi
2018-10-10,22.770833333333332,83.05208333333333,14.395833333333334,13.1,28.6,77.2,Delhi
2018-10-11,22.51354166666667,79.42708333333333,13.764583333333334,16.3,28.6,77.2,Delhi
2018-10-12,20.844791666666666,71.71875,13.266666666666666,13.1,28.6,77.2,Delhi
2018-10-13,19.634375000000002,72.22916666666667,9.544791666666667,8.8,28.6,77.2,Delhi
2018-10-14,19.913541666666667,73.46875,9.682291666666666,13.8,28.6,77.2,Delhi
2018-10-15,21.467708333333334,78.32291666666667,12.929166666666667,23.3,28.6,77.2,Delhi
2018-10-16,20.985416666666666,72.48958333333333,13.464583333333332,7.1000000000000005,28.6,77.2,Delhi
2018-10-17,21.273958333333333,72.94791666666667,12.326041666666667,2.2,28.6,77.2,Delhi
2018-10-18,20.1375,72.53125,12.36875,12.7,28.6,77.2,Delhi
2018-10-19,20.827083333333334,74.34375,9.941666666666666,2.2,28.6,77.2,Delhi
2018-10-20,21.336458333333336,76.54166666666667,10.722916666666668,37.2,28.6,77.2,Delhi
2018-10-21,18.488541666666666,71.14583333333333,16.048958333333335,35.7,28.6,77.2,Delhi
2018-10-22,18.736458333333335,69.55208333333333,10.866666666666667,5.7,28.6,77.2,Delhi
2018-10-23,20.272916666666667,71.1875,9.230208333333334,13.6,28.6,77.2,Delhi
2018-10-24,19.247916666666665,68.76041666666667,15.119791666666666,7.5,28.6,77.2,Delhi
2018-10-25,18.717708333333334,70.73958333333333,9.988541666666666,5.800000000000001,28.6,77.2,Delhi
2018-10-26,18.659375,72.75,9.865625,5.4,28.6,77.2,Delhi
2018-10-27,20.033333333333335,77.61458333333333,13.637500000000001,49.0,28.6,77.2,Delhi
